,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,TEMP,sum,count,average
50238,50239,2015,9,25,6,3,40.0,,29.0,25.0,14.0,94.0,3,31.33
50239,50240,2015,9,25,7,3,46.0,,32.0,29.0,15.0,107.0,3,35.67
50240,50241,2015,9,25,8,3,29.0,,32.0,25.0,18.0,86.0,3,28.67
50241,50242,2015,9,25,9,3,21.0,,25.0,10.0,20.0,56.0,3,18.67
50242,50243,2015,9,25,10,3,16.0,14.0,20.0,13.0,23.0,63.0,4,15.75
50243,50244,2015,9,25,11,3,3.0,,18.0,7.0,25.0,28.0,3,9.33
50244,50245,2015,9,25,12,3,9.0,,17.0,6.0,25.0,32.0,3,10.67
50245,50246,2015,9,25,13,3,5.0,,15.0,4.0,26.0,24.0,3,8.0
50246,50247,2015,9,25,14,3,3.0,,5.0,2.0,26.0,10.0,3,3.33
50247,50248,2015,9,25,15,3,,,3.0,1.0,26.0,4.0,2,2.0
50248,50249,2015,9,25,16,3,3.0,,,,26.0,3.0,1,3.0
50249,50250,2015,9,25,17,3,7.0,,9.0,3.0,26.0,19.0,3,6.33
50250,50251,2015,9,25,18,3,13.0,,7.0,7.0,24.0,27.0,3,9.0
50251,50252,2015,9,25,19,3,35.0,,13.0,20.0,24.0,68.0,3,22.67
50252,50253,2015,9,25,20,3,44.0,,35.0,29.0,18.0,108.0,3,36.0
50253,50254,2015,9,25,21,3,36.0,,34.0,24.0,14.0,94.0,3,31.33
50254,50255,2015,9,25,22,3,64.0,,40.0,48.0,14.0,152.0,3,50.67
50255,50256,2015,9,25,23,3,49.0,,46.0,67.0,13.0,162.0,3,54.0
50256,50257,2015,9,26,0,3,72.0,,52.0,45.0,12.0,169.0,3,56.33
50257,50258,2015,9,26,1,3,41.0,,41.0,31.0,12.0,113.0,3,37.67
50258,50259,2015,9,26,2,3,28.0,,23.0,28.0,11.0,79.0,3,26.33
50259,50260,2015,9,26,3,3,17.0,,20.0,9.0,11.0,46.0,3,15.33
50260,50261,2015,9,26,4,3,14.0,,18.0,8.0,11.0,40.0,3,13.33
50261,50262,2015,9,26,5,3,10.0,,7.0,9.0,11.0,26.0,3,8.67
50262,50263,2015,9,26,6,3,7.0,,7.0,8.0,10.0,22.0,3,7.33
50263,50264,2015,9,26,7,3,9.0,,11.0,7.0,12.0,27.0,3,9.0
50264,50265,2015,9,26,8,3,10.0,,12.0,13.0,15.0,35.0,3,11.67
50265,50266,2015,9,26,9,3,12.0,,14.0,11.0,18.0,37.0,3,12.33
50266,50267,2015,9,26,10,3,17.0,,15.0,11.0,20.0,43.0,3,14.33
50267,50268,2015,9,26,11,3,34.0,,28.0,13.0,22.0,75.0,3,25.0
50268,50269,2015,9,26,12,3,45.0,,43.0,35.0,23.0,123.0,3,41.0
50269,50270,2015,9,26,13,3,41.0,,38.0,34.0,25.0,113.0,3,37.67
50270,50271,2015,9,26,14,3,25.0,,26.0,23.0,27.0,74.0,3,24.67
50271,50272,2015,9,26,15,3,30.0,,34.0,29.0,27.0,93.0,3,31.0
50272,50273,2015,9,26,16,3,38.0,,42.0,29.0,27.0,109.0,3,36.33
50273,50274,2015,9,26,17,3,42.0,,41.0,35.0,26.0,118.0,3,39.33
50274,50275,2015,9,26,18,3,47.0,,49.0,43.0,23.0,139.0,3,46.33
50275,50276,2015,9,26,19,3,55.0,,53.0,49.0,22.0,157.0,3,52.33
50276,50277,2015,9,26,20,3,57.0,,50.0,48.0,19.0,155.0,3,51.67
50277,50278,2015,9,26,21,3,54.0,,50.0,44.0,17.0,148.0,3,49.33
50278,50279,2015,9,26,22,3,60.0,,52.0,49.0,17.0,161.0,3,53.67
50279,50280,2015,9,26,23,3,59.0,,52.0,52.0,17.0,163.0,3,54.33
50280,50281,2015,9,27,0,3,63.0,,53.0,50.0,16.0,166.0,3,55.33
50281,50282,2015,9,27,1,3,68.0,,56.0,71.0,15.0,195.0,3,65.0
50282,50283,2015,9,27,2,3,79.0,,67.0,69.0,14.0,215.0,3,71.67
50283,50284,2015,9,27,3,3,74.0,,79.0,68.0,15.0,221.0,3,73.67
50284,50285,2015,9,27,4,3,81.0,,87.0,76.0,14.0,244.0,3,81.33
50285,50286,2015,9,27,5,3,85.0,,85.0,70.0,14.0,240.0,3,80.0
50286,50287,2015,9,27,6,3,78.0,,80.0,66.0,15.0,224.0,3,74.67
50287,50288,2015,9,27,7,3,80.0,,75.0,62.0,16.0,217.0,3,72.33
50288,50289,2015,9,27,8,3,76.0,,74.0,58.0,19.0,208.0,3,69.33
50289,50290,2015,9,27,9,3,73.0,,67.0,55.0,22.0,195.0,3,65.0
50290,50291,2015,9,27,10,3,71.0,,71.0,54.0,23.0,196.0,3,65.33
50291,50292,2015,9,27,11,3,57.0,,53.0,41.0,26.0,151.0,3,50.33
50292,50293,2015,9,27,12,3,38.0,,35.0,22.0,27.0,95.0,3,31.67
50293,50294,2015,9,27,13,3,25.0,,24.0,22.0,28.0,71.0,3,23.67
50294,50295,2015,9,27,14,3,20.0,,19.0,13.0,29.0,52.0,3,17.33
50295,50296,2015,9,27,15,3,16.0,,15.0,17.0,28.0,48.0,3,16.0
50296,50297,2015,9,27,16,3,16.0,,12.0,12.0,27.0,40.0,3,13.33
50297,50298,2015,9,27,17,3,17.0,,12.0,18.0,26.0,47.0,3,15.67
50298,50299,2015,9,27,18,3,31.0,,28.0,35.0,22.0,94.0,3,31.33
50299,50300,2015,9,27,19,3,,57.0,39.0,51.0,21.0,147.0,3,49.0
50300,50301,2015,9,27,20,3,63.0,,52.0,49.0,20.0,164.0,3,54.67
50301,50302,2015,9,27,21,3,86.0,,57.0,50.0,20.0,193.0,3,64.33
50302,50303,2015,9,27,22,3,61.0,53.0,51.0,41.0,21.0,206.0,4,51.5
50303,50304,2015,9,27,23,3,40.0,,36.0,30.0,21.0,106.0,3,35.33
50304,50305,2015,9,28,0,3,24.0,31.0,29.0,17.0,20.0,101.0,4,25.25
50305,50306,2015,9,28,1,3,23.0,,19.0,19.0,18.0,61.0,3,20.33
50306,50307,2015,9,28,2,3,26.0,,22.0,21.0,18.0,69.0,3,23.0
50307,50308,2015,9,28,3,3,33.0,,27.0,22.0,18.0,82.0,3,27.33
50308,50309,2015,9,28,4,3,29.0,,28.0,24.0,17.0,81.0,3,27.0
50309,50310,2015,9,28,5,3,39.0,,33.0,33.0,17.0,105.0,3,35.0
50310,50311,2015,9,28,6,3,42.0,,41.0,33.0,17.0,116.0,3,38.67
50311,50312,2015,9,28,7,3,54.0,,53.0,56.0,17.0,163.0,3,54.33
50312,50313,2015,9,28,8,3,79.0,,85.0,76.0,18.0,240.0,3,80.0
50313,50314,2015,9,28,9,3,94.0,,87.0,78.0,17.0,259.0,3,86.33
50314,50315,2015,9,28,10,3,74.0,,65.0,56.0,17.0,195.0,3,65.0
50315,50316,2015,9,28,11,3,49.0,,53.0,47.0,17.0,149.0,3,49.67
50316,50317,2015,9,28,12,3,50.0,,52.0,46.0,17.0,148.0,3,49.33
50317,50318,2015,9,28,13,3,49.0,,51.0,43.0,17.0,143.0,3,47.67
50318,50319,2015,9,28,14,3,48.0,,54.0,48.0,18.0,150.0,3,50.0
50319,50320,2015,9,28,15,3,51.0,,54.0,45.0,18.0,150.0,3,50.0
50320,50321,2015,9,28,16,3,48.0,,45.0,44.0,18.0,137.0,3,45.67
50321,50322,2015,9,28,17,3,,,42.0,47.0,18.0,89.0,2,44.5
50322,50323,2015,9,28,18,3,,58.0,45.0,47.0,17.0,150.0,3,50.0
50323,50324,2015,9,28,19,3,54.0,,44.0,57.0,17.0,155.0,3,51.67
50324,50325,2015,9,28,20,3,69.0,,52.0,65.0,16.0,186.0,3,62.0
50325,50326,2015,9,28,21,3,60.0,,72.0,76.0,16.0,208.0,3,69.33
50326,50327,2015,9,28,22,3,65.0,,78.0,71.0,15.0,214.0,3,71.33
50327,50328,2015,9,28,23,3,81.0,,91.0,73.0,14.0,245.0,3,81.67
50328,50329,2015,9,29,0,3,78.0,,86.0,70.0,14.0,234.0,3,78.0
50329,50330,2015,9,29,1,3,74.0,,80.0,69.0,14.0,223.0,3,74.33
50330,50331,2015,9,29,2,3,75.0,,78.0,67.0,14.0,220.0,3,73.33
50331,50332,2015,9,29,3,3,74.0,,77.0,68.0,15.0,219.0,3,73.0
50332,50333,2015,9,29,4,3,71.0,,70.0,68.0,15.0,209.0,3,69.67
50333,50334,2015,9,29,5,3,68.0,,72.0,63.0,15.0,203.0,3,67.67
50334,50335,2015,9,29,6,3,67.0,,70.0,59.0,15.0,196.0,3,65.33
50335,50336,2015,9,29,7,3,60.0,,61.0,50.0,15.0,171.0,3,57.0
50336,50337,2015,9,29,8,3,56.0,,54.0,53.0,15.0,163.0,3,54.33
50337,50338,2015,9,29,9,3,52.0,,53.0,51.0,16.0,156.0,3,52.0
50338,50339,2015,9,29,10,3,36.0,,41.0,41.0,16.0,118.0,3,39.33
50339,50340,2015,9,29,11,3,34.0,,37.0,41.0,16.0,112.0,3,37.33
50340,50341,2015,9,29,12,3,40.0,,38.0,33.0,15.0,111.0,3,37.0
50341,50342,2015,9,29,13,3,37.0,,39.0,34.0,16.0,110.0,3,36.67
50342,50343,2015,9,29,14,3,35.0,,40.0,35.0,16.0,110.0,3,36.67
50343,50344,2015,9,29,15,3,29.0,,25.0,21.0,16.0,75.0,3,25.0
50344,50345,2015,9,29,16,3,24.0,,25.0,22.0,15.0,71.0,3,23.67
50345,50346,2015,9,29,17,3,27.0,,24.0,28.0,15.0,79.0,3,26.33
50346,50347,2015,9,29,18,3,30.0,,24.0,28.0,14.0,82.0,3,27.33
50347,50348,2015,9,29,19,3,35.0,,27.0,20.0,14.0,82.0,3,27.33
50348,50349,2015,9,29,20,3,28.0,,28.0,19.0,14.0,75.0,3,25.0
50349,50350,2015,9,29,21,3,25.0,,23.0,20.0,14.0,68.0,3,22.67
50350,50351,2015,9,29,22,3,29.0,,25.0,12.0,14.0,66.0,3,22.0
50351,50352,2015,9,29,23,3,28.0,,27.0,24.0,14.0,79.0,3,26.33
50352,50353,2015,9,30,0,3,24.0,,28.0,21.0,14.0,73.0,3,24.33
50353,50354,2015,9,30,1,3,24.0,,24.0,16.0,14.0,64.0,3,21.33
50354,50355,2015,9,30,2,3,24.0,,23.0,24.0,14.0,71.0,3,23.67
50355,50356,2015,9,30,3,3,22.0,,22.0,25.0,14.0,69.0,3,23.0
50356,50357,2015,9,30,4,3,24.0,,23.0,18.0,13.0,65.0,3,21.67
50357,50358,2015,9,30,5,3,28.0,,26.0,20.0,14.0,74.0,3,24.67
50358,50359,2015,9,30,6,3,36.0,,26.0,25.0,14.0,87.0,3,29.0
50359,50360,2015,9,30,7,3,27.0,,22.0,22.0,14.0,71.0,3,23.67
50360,50361,2015,9,30,8,3,27.0,,30.0,28.0,15.0,85.0,3,28.33
50361,50362,2015,9,30,9,3,29.0,,29.0,22.0,16.0,80.0,3,26.67
50362,50363,2015,9,30,10,3,26.0,,26.0,21.0,17.0,73.0,3,24.33
50363,50364,2015,9,30,11,3,25.0,,30.0,20.0,19.0,75.0,3,25.0
50364,50365,2015,9,30,12,3,31.0,,28.0,21.0,19.0,80.0,3,26.67
50365,50366,2015,9,30,13,3,24.0,,31.0,19.0,20.0,74.0,3,24.67
50366,50367,2015,9,30,14,3,24.0,,27.0,19.0,20.0,70.0,3,23.33
50367,50368,2015,9,30,15,3,20.0,,21.0,15.0,19.0,56.0,3,18.67
50368,50369,2015,9,30,16,3,31.0,,23.0,19.0,19.0,73.0,3,24.33
50369,50370,2015,9,30,17,3,38.0,,34.0,27.0,17.0,99.0,3,33.0
50370,50371,2015,9,30,18,3,42.0,,34.0,31.0,16.0,107.0,3,35.67
50371,50372,2015,9,30,19,3,35.0,,46.0,33.0,16.0,114.0,3,38.0
50372,50373,2015,9,30,20,3,37.0,,41.0,31.0,15.0,109.0,3,36.33
50373,50374,2015,9,30,21,3,39.0,,33.0,23.0,14.0,95.0,3,31.67
50374,50375,2015,9,30,22,3,31.0,,29.0,24.0,15.0,84.0,3,28.0
50375,50376,2015,9,30,23,3,43.0,,41.0,37.0,15.0,121.0,3,40.33
50376,50377,2015,10,1,0,3,44.0,,44.0,38.0,15.0,126.0,3,42.0
50377,50378,2015,10,1,1,3,36.0,,39.0,34.0,15.0,109.0,3,36.33
50378,50379,2015,10,1,2,3,3.0,,8.0,2.0,15.0,13.0,3,4.33
50379,50380,2015,10,1,3,3,,,,1.0,15.0,1.0,1,1.0
50380,50381,2015,10,1,4,3,4.0,,,,15.0,4.0,1,4.0
50381,50382,2015,10,1,5,3,3.0,,9.0,,15.0,12.0,2,6.0
50382,50383,2015,10,1,6,3,,,4.0,,14.0,4.0,1,4.0
50383,50384,2015,10,1,7,3,4.0,,3.0,,14.0,7.0,2,3.5
50384,50385,2015,10,1,8,3,4.0,,7.0,,16.0,11.0,2,5.5
50385,50386,2015,10,1,9,3,3.0,,4.0,,18.0,7.0,2,3.5
50386,50387,2015,10,1,10,3,,,3.0,,18.0,3.0,1,3.0
50387,50388,2015,10,1,11,3,4.0,,3.0,,20.0,7.0,2,3.5
50388,50389,2015,10,1,12,3,8.0,,,,20.0,8.0,1,8.0
50389,50390,2015,10,1,13,3,6.0,,,5.0,22.0,11.0,2,5.5
50390,50391,2015,10,1,14,3,3.0,,4.0,3.0,22.0,10.0,3,3.33
50391,50392,2015,10,1,15,3,3.0,,3.0,4.0,22.0,10.0,3,3.33
50392,50393,2015,10,1,16,3,11.0,,6.0,5.0,22.0,22.0,3,7.33
50393,50394,2015,10,1,17,3,9.0,,10.0,12.0,22.0,31.0,3,10.33
50394,50395,2015,10,1,18,3,14.0,,12.0,10.0,21.0,36.0,3,12.0
50395,50396,2015,10,1,19,3,21.0,,15.0,18.0,20.0,54.0,3,18.0
50396,50397,2015,10,1,20,3,23.0,,23.0,21.0,19.0,67.0,3,22.33
50397,50398,2015,10,1,21,3,24.0,,20.0,19.0,15.0,63.0,3,21.0
50398,50399,2015,10,1,22,3,31.0,,25.0,26.0,12.0,82.0,3,27.33
50399,50400,2015,10,1,23,3,30.0,,25.0,22.0,12.0,77.0,3,25.67
50400,50401,2015,10,2,0,3,28.0,,29.0,24.0,10.0,81.0,3,27.0
50401,50402,2015,10,2,1,3,34.0,,27.0,23.0,10.0,84.0,3,28.0
50402,50403,2015,10,2,2,3,28.0,,27.0,21.0,9.0,76.0,3,25.33
50403,50404,2015,10,2,3,3,21.0,,22.0,19.0,8.0,62.0,3,20.67
50404,50405,2015,10,2,4,3,23.0,,19.0,13.0,9.0,55.0,3,18.33
50405,50406,2015,10,2,5,3,23.0,,17.0,17.0,8.0,57.0,3,19.0
50406,50407,2015,10,2,6,3,23.0,,21.0,22.0,8.0,66.0,3,22.0
50407,50408,2015,10,2,7,3,30.0,,25.0,19.0,10.0,74.0,3,24.67
50408,50409,2015,10,2,8,3,29.0,,14.0,19.0,18.0,62.0,3,20.67
50409,50410,2015,10,2,9,3,23.0,,16.0,18.0,20.0,57.0,3,19.0
50410,50411,2015,10,2,10,3,19.0,,24.0,13.0,22.0,56.0,3,18.67
50411,50412,2015,10,2,11,3,27.0,,12.0,14.0,24.0,53.0,3,17.67
50412,50413,2015,10,2,12,3,24.0,,22.0,13.0,25.0,59.0,3,19.67
50413,50414,2015,10,2,13,3,22.0,,20.0,13.0,26.0,55.0,3,18.33
50414,50415,2015,10,2,14,3,21.0,,21.0,15.0,27.0,57.0,3,19.0
50415,50416,2015,10,2,15,3,18.0,,17.0,12.0,27.0,47.0,3,15.67
50416,50417,2015,10,2,16,3,18.0,,21.0,16.0,27.0,55.0,3,18.33
50417,50418,2015,10,2,17,3,24.0,,19.0,18.0,26.0,61.0,3,20.33
50418,50419,2015,10,2,18,3,39.0,,34.0,28.0,24.0,101.0,3,33.67
50419,50420,2015,10,2,19,3,48.0,,40.0,40.0,23.0,128.0,3,42.67
50420,50421,2015,10,2,20,3,46.0,,45.0,45.0,22.0,136.0,3,45.33
50421,50422,2015,10,2,21,3,53.0,,48.0,42.0,16.0,143.0,3,47.67
50422,50423,2015,10,2,22,3,53.0,,45.0,51.0,14.0,149.0,3,49.67
50423,50424,2015,10,2,23,3,43.0,,32.0,39.0,18.0,114.0,3,38.0
50424,50425,2015,10,3,0,3,30.0,,24.0,24.0,13.0,78.0,3,26.0
50425,50426,2015,10,3,1,3,21.0,,9.0,6.0,13.0,36.0,3,12.0
50426,50427,2015,10,3,2,3,10.0,,9.0,7.0,12.0,26.0,3,8.67
50427,50428,2015,10,3,3,3,8.0,,8.0,8.0,12.0,24.0,3,8.0
50428,50429,2015,10,3,4,3,7.0,,10.0,5.0,11.0,22.0,3,7.33
50429,50430,2015,10,3,5,3,6.0,,9.0,4.0,10.0,19.0,3,6.33
50430,50431,2015,10,3,6,3,11.0,,9.0,7.0,9.0,27.0,3,9.0
50431,50432,2015,10,3,7,3,13.0,,15.0,17.0,10.0,45.0,3,15.0
50432,50433,2015,10,3,8,3,13.0,,18.0,13.0,16.0,44.0,3,14.67
50433,50434,2015,10,3,9,3,18.0,,22.0,16.0,19.0,56.0,3,18.67
50434,50435,2015,10,3,10,3,21.0,,26.0,20.0,20.0,67.0,3,22.33
50435,50436,2015,10,3,11,3,24.0,,23.0,17.0,22.0,64.0,3,21.33
50436,50437,2015,10,3,12,3,19.0,,33.0,20.0,23.0,72.0,3,24.0
50437,50438,2015,10,3,13,3,25.0,,30.0,16.0,24.0,71.0,3,23.67
50438,50439,2015,10,3,14,3,20.0,,21.0,17.0,24.0,58.0,3,19.33
50439,50440,2015,10,3,15,3,25.0,,25.0,18.0,25.0,68.0,3,22.67
50440,50441,2015,10,3,16,3,30.0,,28.0,29.0,24.0,87.0,3,29.0
50441,50442,2015,10,3,17,3,32.0,,32.0,33.0,23.0,97.0,3,32.33
50442,50443,2015,10,3,18,3,36.0,,35.0,32.0,22.0,103.0,3,34.33
50443,50444,2015,10,3,19,3,37.0,,43.0,36.0,18.0,116.0,3,38.67
50444,50445,2015,10,3,20,3,43.0,,45.0,41.0,16.0,129.0,3,43.0
50445,50446,2015,10,3,21,3,51.0,,50.0,49.0,15.0,150.0,3,50.0
50446,50447,2015,10,3,22,3,57.0,,56.0,56.0,15.0,169.0,3,56.33
50447,50448,2015,10,3,23,3,60.0,,58.0,63.0,13.0,181.0,3,60.33
50448,50449,2015,10,4,0,3,62.0,,62.0,68.0,15.0,192.0,3,64.0
50449,50450,2015,10,4,1,3,66.0,,63.0,64.0,14.0,193.0,3,64.33
50450,50451,2015,10,4,2,3,69.0,63.0,62.0,67.0,12.0,261.0,4,65.25
50451,50452,2015,10,4,3,3,63.0,,66.0,66.0,11.0,195.0,3,65.0
50452,50453,2015,10,4,4,3,69.0,,69.0,72.0,11.0,210.0,3,70.0
50453,50454,2015,10,4,5,3,64.0,69.0,69.0,63.0,12.0,265.0,4,66.25
50454,50455,2015,10,4,6,3,68.0,,63.0,60.0,12.0,191.0,3,63.67
50455,50456,2015,10,4,7,3,64.0,,60.0,55.0,12.0,179.0,3,59.67
50456,50457,2015,10,4,8,3,60.0,,72.0,57.0,14.0,189.0,3,63.0
50457,50458,2015,10,4,9,3,74.0,,76.0,61.0,16.0,211.0,3,70.33
50458,50459,2015,10,4,10,3,82.0,,86.0,71.0,19.0,239.0,3,79.67
50459,50460,2015,10,4,11,3,92.0,,95.0,76.0,21.0,263.0,3,87.67
50460,50461,2015,10,4,12,3,106.0,,107.0,76.0,22.0,289.0,3,96.33
50461,50462,2015,10,4,13,3,127.0,,118.0,102.0,24.0,347.0,3,115.67
50462,50463,2015,10,4,14,3,145.0,,136.0,111.0,24.0,392.0,3,130.67
50463,50464,2015,10,4,15,3,166.0,,154.0,130.0,24.0,450.0,3,150.0
50464,50465,2015,10,4,16,3,175.0,,171.0,145.0,24.0,491.0,3,163.67
50465,50466,2015,10,4,17,3,194.0,,178.0,155.0,23.0,527.0,3,175.67
50466,50467,2015,10,4,18,3,212.0,,175.0,171.0,18.0,558.0,3,186.0
50467,50468,2015,10,4,19,3,223.0,,197.0,182.0,17.0,602.0,3,200.67
50468,50469,2015,10,4,20,3,233.0,,204.0,191.0,15.0,628.0,3,209.33
50469,50470,2015,10,4,21,3,282.0,,202.0,205.0,15.0,689.0,3,229.67
50470,50471,2015,10,4,22,3,224.0,,203.0,195.0,14.0,622.0,3,207.33
50471,50472,2015,10,4,23,3,209.0,,216.0,190.0,14.0,615.0,3,205.0
50472,50473,2015,10,5,0,3,187.0,,198.0,170.0,15.0,555.0,3,185.0
50473,50474,2015,10,5,1,3,174.0,,180.0,162.0,14.0,516.0,3,172.0
50474,50475,2015,10,5,2,3,165.0,,178.0,157.0,13.0,500.0,3,166.67
50475,50476,2015,10,5,3,3,174.0,,167.0,161.0,13.0,502.0,3,167.33
50476,50477,2015,10,5,4,3,161.0,,163.0,147.0,12.0,471.0,3,157.0
50477,50478,2015,10,5,5,3,162.0,,154.0,148.0,12.0,464.0,3,154.67
50478,50479,2015,10,5,6,3,161.0,,153.0,143.0,11.0,457.0,3,152.33
50479,50480,2015,10,5,7,3,160.0,,155.0,144.0,12.0,459.0,3,153.0
50480,50481,2015,10,5,8,3,157.0,,158.0,136.0,14.0,451.0,3,150.33
50481,50482,2015,10,5,9,3,173.0,,167.0,152.0,17.0,492.0,3,164.0
50482,50483,2015,10,5,10,3,213.0,,212.0,180.0,19.0,605.0,3,201.67
50483,50484,2015,10,5,11,3,241.0,,261.0,210.0,20.0,712.0,3,237.33
50484,50485,2015,10,5,12,3,255.0,,269.0,211.0,22.0,735.0,3,245.0
50485,50486,2015,10,5,13,3,252.0,,257.0,206.0,23.0,715.0,3,238.33
50486,50487,2015,10,5,14,3,262.0,,267.0,202.0,24.0,731.0,3,243.67
50487,50488,2015,10,5,15,3,262.0,,260.0,200.0,25.0,722.0,3,240.67
50488,50489,2015,10,5,16,3,245.0,,291.0,242.0,24.0,778.0,3,259.33
50489,50490,2015,10,5,17,3,211.0,,258.0,201.0,22.0,670.0,3,223.33
50490,50491,2015,10,5,18,3,256.0,,235.0,203.0,20.0,694.0,3,231.33
50491,50492,2015,10,5,19,3,318.0,,276.0,242.0,17.0,836.0,3,278.67
50492,50493,2015,10,5,20,3,328.0,,297.0,276.0,17.0,901.0,3,300.33
50493,50494,2015,10,5,21,3,338.0,,331.0,316.0,16.0,985.0,3,328.33
50494,50495,2015,10,5,22,3,346.0,,332.0,319.0,17.0,997.0,3,332.33
50495,50496,2015,10,5,23,3,360.0,,349.0,332.0,16.0,1041.0,3,347.0
50496,50497,2015,10,6,0,3,357.0,,363.0,345.0,15.0,1065.0,3,355.0
50497,50498,2015,10,6,1,3,393.0,,374.0,356.0,14.0,1123.0,3,374.33
50498,50499,2015,10,6,2,3,384.0,,362.0,344.0,14.0,1090.0,3,363.33
50499,50500,2015,10,6,3,3,364.0,,348.0,338.0,15.0,1050.0,3,350.0
50500,50501,2015,10,6,4,3,319.0,,313.0,275.0,13.0,907.0,3,302.33
50501,50502,2015,10,6,5,3,282.0,,273.0,276.0,14.0,831.0,3,277.0
50502,50503,2015,10,6,6,3,282.0,,270.0,261.0,13.0,813.0,3,271.0
50503,50504,2015,10,6,7,3,291.0,,253.0,255.0,13.0,799.0,3,266.33
50504,50505,2015,10,6,8,3,285.0,,265.0,238.0,15.0,788.0,3,262.67
50505,50506,2015,10,6,9,3,257.0,,265.0,213.0,18.0,735.0,3,245.0
50506,50507,2015,10,6,10,3,258.0,,269.0,214.0,21.0,741.0,3,247.0
50507,50508,2015,10,6,11,3,274.0,,262.0,206.0,22.0,742.0,3,247.33
50508,50509,2015,10,6,12,3,270.0,,265.0,209.0,24.0,744.0,3,248.0
50509,50510,2015,10,6,13,3,286.0,,270.0,211.0,25.0,767.0,3,255.67
50510,50511,2015,10,6,14,3,311.0,,316.0,248.0,25.0,875.0,3,291.67
50511,50512,2015,10,6,15,3,338.0,,339.0,270.0,25.0,947.0,3,315.67
50512,50513,2015,10,6,16,3,335.0,,334.0,278.0,25.0,947.0,3,315.67
50513,50514,2015,10,6,17,3,307.0,,309.0,264.0,22.0,880.0,3,293.33
50514,50515,2015,10,6,18,3,320.0,,319.0,307.0,20.0,946.0,3,315.33
50515,50516,2015,10,6,19,3,338.0,,350.0,331.0,18.0,1019.0,3,339.67
50516,50517,2015,10,6,20,3,311.0,,344.0,282.0,18.0,937.0,3,312.33
50517,50518,2015,10,6,21,3,296.0,,298.0,260.0,19.0,854.0,3,284.67
50518,50519,2015,10,6,22,3,254.0,,268.0,223.0,18.0,745.0,3,248.33
50519,50520,2015,10,6,23,3,278.0,,264.0,221.0,19.0,763.0,3,254.33
50520,50521,2015,10,7,0,3,342.0,,256.0,263.0,18.0,861.0,3,287.0
50521,50522,2015,10,7,1,3,369.0,,271.0,309.0,17.0,949.0,3,316.33
50522,50523,2015,10,7,2,3,380.0,,271.0,287.0,16.0,938.0,3,312.67
50523,50524,2015,10,7,3,3,369.0,,256.0,278.0,16.0,903.0,3,301.0
50524,50525,2015,10,7,4,3,335.0,,273.0,288.0,16.0,896.0,3,298.67
50525,50526,2015,10,7,5,3,320.0,,282.0,282.0,15.0,884.0,3,294.67
50526,50527,2015,10,7,6,3,318.0,,286.0,262.0,16.0,866.0,3,288.67
50527,50528,2015,10,7,7,3,305.0,,274.0,265.0,16.0,844.0,3,281.33
50528,50529,2015,10,7,8,3,302.0,,285.0,253.0,17.0,840.0,3,280.0
50529,50530,2015,10,7,9,3,339.0,,313.0,267.0,19.0,919.0,3,306.33
50530,50531,2015,10,7,10,3,347.0,,340.0,280.0,20.0,967.0,3,322.33
50531,50532,2015,10,7,11,3,354.0,,354.0,286.0,22.0,994.0,3,331.33
50532,50533,2015,10,7,12,3,345.0,,345.0,271.0,23.0,961.0,3,320.33
50533,50534,2015,10,7,13,3,315.0,,322.0,252.0,25.0,889.0,3,296.33
50534,50535,2015,10,7,14,3,273.0,,272.0,220.0,25.0,765.0,3,255.0
50535,50536,2015,10,7,15,3,258.0,,256.0,206.0,25.0,720.0,3,240.0
50536,50537,2015,10,7,16,3,235.0,,234.0,209.0,25.0,678.0,3,226.0
50537,50538,2015,10,7,17,3,271.0,,248.0,226.0,25.0,745.0,3,248.33
50538,50539,2015,10,7,18,3,323.0,,309.0,261.0,24.0,893.0,3,297.67
50539,50540,2015,10,7,19,3,346.0,293.0,328.0,285.0,20.0,1252.0,4,313.0
50540,50541,2015,10,7,20,3,123.0,,119.0,13.0,20.0,255.0,3,85.0
50541,50542,2015,10,7,21,3,12.0,,16.0,9.0,20.0,37.0,3,12.33
50542,50543,2015,10,7,22,3,5.0,,16.0,4.0,20.0,25.0,3,8.33
50543,50544,2015,10,7,23,3,4.0,3.0,,3.0,19.0,10.0,3,3.33
50544,50545,2015,10,8,0,3,6.0,4.0,7.0,3.0,19.0,20.0,4,5.0
50545,50546,2015,10,8,1,3,3.0,6.0,6.0,2.0,17.0,17.0,4,4.25
50546,50547,2015,10,8,2,3,3.0,6.0,3.0,5.0,15.0,17.0,4,4.25
50547,50548,2015,10,8,3,3,6.0,3.0,4.0,5.0,16.0,18.0,4,4.5
50548,50549,2015,10,8,4,3,8.0,3.0,,3.0,15.0,14.0,3,4.67
50549,50550,2015,10,8,5,3,7.0,3.0,,5.0,15.0,15.0,3,5.0
50550,50551,2015,10,8,6,3,3.0,8.0,8.0,6.0,14.0,25.0,4,6.25
50551,50552,2015,10,8,7,3,5.0,,4.0,5.0,15.0,14.0,3,4.67
50552,50553,2015,10,8,8,3,3.0,,10.0,7.0,16.0,20.0,3,6.67
50553,50554,2015,10,8,9,3,8.0,,,6.0,17.0,14.0,2,7.0
50554,50555,2015,10,8,10,3,5.0,6.0,,6.0,17.0,17.0,3,5.67
